row_id,date,state,store,product,num_sold
19381,12-12-2017,Delhi,ExcelMart,Mec Hat,375
19382,12-12-2017,Delhi,ExcelMart,Mec Sticker,115
19383,12-12-2017,Delhi,MecStore,Mec Mug,445
19384,12-12-2017,Delhi,MecStore,Mec Hat,641
19385,12-12-2017,Delhi,MecStore,Mec Sticker,179
19386,13-12-2017,Kerala,ExcelMart,Mec Mug,236
19387,13-12-2017,Kerala,ExcelMart,Mec Hat,339
19388,13-12-2017,Kerala,ExcelMart,Mec Sticker,109
19389,13-12-2017,Kerala,MecStore,Mec Mug,389
19390,13-12-2017,Kerala,MecStore,Mec Hat,576
19391,13-12-2017,Kerala,MecStore,Mec Sticker,181
19392,13-12-2017,Mumbai,ExcelMart,Mec Mug,359
19393,13-12-2017,Mumbai,ExcelMart,Mec Hat,500
19394,13-12-2017,Mumbai,ExcelMart,Mec Sticker,169
19395,13-12-2017,Mumbai,MecStore,Mec Mug,639
19396,13-12-2017,Mumbai,MecStore,Mec Hat,895
19397,13-12-2017,Mumbai,MecStore,Mec Sticker,270
19398,13-12-2017,Delhi,ExcelMart,Mec Mug,246
19399,13-12-2017,Delhi,ExcelMart,Mec Hat,358
19400,13-12-2017,Delhi,ExcelMart,Mec Sticker,110
19401,13-12-2017,Delhi,MecStore,Mec Mug,425
19402,13-12-2017,Delhi,MecStore,Mec Hat,620
19403,13-12-2017,Delhi,MecStore,Mec Sticker,189
19404,14-12-2017,Kerala,ExcelMart,Mec Mug,223
19405,14-12-2017,Kerala,ExcelMart,Mec Hat,330
19406,14-12-2017,Kerala,ExcelMart,Mec Sticker,105
19407,14-12-2017,Kerala,MecStore,Mec Mug,388
19408,14-12-2017,Kerala,MecStore,Mec Hat,572
19409,14-12-2017,Kerala,MecStore,Mec Sticker,166
19410,14-12-2017,Mumbai,ExcelMart,Mec Mug,375
19411,14-12-2017,Mumbai,ExcelMart,Mec Hat,503
19412,14-12-2017,Mumbai,ExcelMart,Mec Sticker,167
19413,14-12-2017,Mumbai,MecStore,Mec Mug,610
19414,14-12-2017,Mumbai,MecStore,Mec Hat,963
19415,14-12-2017,Mumbai,MecStore,Mec Sticker,278
19416,14-12-2017,Delhi,ExcelMart,Mec Mug,258
19417,14-12-2017,Delhi,ExcelMart,Mec Hat,376
19418,14-12-2017,Delhi,ExcelMart,Mec Sticker,115
19419,14-12-2017,Delhi,MecStore,Mec Mug,449
19420,14-12-2017,Delhi,MecStore,Mec Hat,648
19421,14-12-2017,Delhi,MecStore,Mec Sticker,188
19422,15-12-2017,Kerala,ExcelMart,Mec Mug,243
19423,15-12-2017,Kerala,ExcelMart,Mec Hat,319
19424,15-12-2017,Kerala,ExcelMart,Mec Sticker,103
19425,15-12-2017,Kerala,MecStore,Mec Mug,407
19426,15-12-2017,Kerala,MecStore,Mec Hat,588
19427,15-12-2017,Kerala,MecStore,Mec Sticker,174
19428,15-12-2017,Mumbai,ExcelMart,Mec Mug,386
19429,15-12-2017,Mumbai,ExcelMart,Mec Hat,561
19430,15-12-2017,Mumbai,ExcelMart,Mec Sticker,167
19431,15-12-2017,Mumbai,MecStore,Mec Mug,668
19432,15-12-2017,Mumbai,MecStore,Mec Hat,981
19433,15-12-2017,Mumbai,MecStore,Mec Sticker,284
19434,15-12-2017,Delhi,ExcelMart,Mec Mug,285
19435,15-12-2017,Delhi,ExcelMart,Mec Hat,376
19436,15-12-2017,Delhi,ExcelMart,Mec Sticker,126
19437,15-12-2017,Delhi,MecStore,Mec Mug,465
19438,15-12-2017,Delhi,MecStore,Mec Hat,649
19439,15-12-2017,Delhi,MecStore,Mec Sticker,199
19440,16-12-2017,Kerala,ExcelMart,Mec Mug,262
19441,16-12-2017,Kerala,ExcelMart,Mec Hat,405
19442,16-12-2017,Kerala,ExcelMart,Mec Sticker,114
19443,16-12-2017,Kerala,MecStore,Mec Mug,487
19444,16-12-2017,Kerala,MecStore,Mec Hat,649
19445,16-12-2017,Kerala,MecStore,Mec Sticker,213
19446,16-12-2017,Mumbai,ExcelMart,Mec Mug,426
19447,16-12-2017,Mumbai,ExcelMart,Mec Hat,629
19448,16-12-2017,Mumbai,ExcelMart,Mec Sticker,210
19449,16-12-2017,Mumbai,MecStore,Mec Mug,833
19450,16-12-2017,Mumbai,MecStore,Mec Hat,1166
19451,16-12-2017,Mumbai,MecStore,Mec Sticker,351
19452,16-12-2017,Delhi,ExcelMart,Mec Mug,308
19453,16-12-2017,Delhi,ExcelMart,Mec Hat,475
19454,16-12-2017,Delhi,ExcelMart,Mec Sticker,138
19455,16-12-2017,Delhi,MecStore,Mec Mug,531
19456,16-12-2017,Delhi,MecStore,Mec Hat,852
19457,16-12-2017,Delhi,MecStore,Mec Sticker,250
19458,17-12-2017,Kerala,ExcelMart,Mec Mug,273
19459,17-12-2017,Kerala,ExcelMart,Mec Hat,438
19460,17-12-2017,Kerala,ExcelMart,Mec Sticker,131
19461,17-12-2017,Kerala,MecStore,Mec Mug,458
19462,17-12-2017,Kerala,MecStore,Mec Hat,691
19463,17-12-2017,Kerala,MecStore,Mec Sticker,204
19464,17-12-2017,Mumbai,ExcelMart,Mec Mug,448
19465,17-12-2017,Mumbai,ExcelMart,Mec Hat,668
19466,17-12-2017,Mumbai,ExcelMart,Mec Sticker,205
19467,17-12-2017,Mumbai,MecStore,Mec Mug,760
19468,17-12-2017,Mumbai,MecStore,Mec Hat,1164
19469,17-12-2017,Mumbai,MecStore,Mec Sticker,347
19470,17-12-2017,Delhi,ExcelMart,Mec Mug,305
19471,17-12-2017,Delhi,ExcelMart,Mec Hat,436
19472,17-12-2017,Delhi,ExcelMart,Mec Sticker,133
19473,17-12-2017,Delhi,MecStore,Mec Mug,589
19474,17-12-2017,Delhi,MecStore,Mec Hat,842
19475,17-12-2017,Delhi,MecStore,Mec Sticker,250
19476,18-12-2017,Kerala,ExcelMart,Mec Mug,202
19477,18-12-2017,Kerala,ExcelMart,Mec Hat,310
19478,18-12-2017,Kerala,ExcelMart,Mec Sticker,100
19479,18-12-2017,Kerala,MecStore,Mec Mug,366
19480,18-12-2017,Kerala,MecStore,Mec Hat,607
19481,18-12-2017,Kerala,MecStore,Mec Sticker,182
19482,18-12-2017,Mumbai,ExcelMart,Mec Mug,341
19483,18-12-2017,Mumbai,ExcelMart,Mec Hat,475
19484,18-12-2017,Mumbai,ExcelMart,Mec Sticker,159
19485,18-12-2017,Mumbai,MecStore,Mec Mug,604
19486,18-12-2017,Mumbai,MecStore,Mec Hat,862
19487,18-12-2017,Mumbai,MecStore,Mec Sticker,267
19488,18-12-2017,Delhi,ExcelMart,Mec Mug,263
19489,18-12-2017,Delhi,ExcelMart,Mec Hat,377
19490,18-12-2017,Delhi,ExcelMart,Mec Sticker,102
19491,18-12-2017,Delhi,MecStore,Mec Mug,442
19492,18-12-2017,Delhi,MecStore,Mec Hat,639
19493,18-12-2017,Delhi,MecStore,Mec Sticker,197
19494,19-12-2017,Kerala,ExcelMart,Mec Mug,224
19495,19-12-2017,Kerala,ExcelMart,Mec Hat,303
19496,19-12-2017,Kerala,ExcelMart,Mec Sticker,97
19497,19-12-2017,Kerala,MecStore,Mec Mug,372
19498,19-12-2017,Kerala,MecStore,Mec Hat,571
19499,19-12-2017,Kerala,MecStore,Mec Sticker,175
19500,19-12-2017,Mumbai,ExcelMart,Mec Mug,338
19501,19-12-2017,Mumbai,ExcelMart,Mec Hat,512
19502,19-12-2017,Mumbai,ExcelMart,Mec Sticker,154
19503,19-12-2017,Mumbai,MecStore,Mec Mug,652
19504,19-12-2017,Mumbai,MecStore,Mec Hat,932
19505,19-12-2017,Mumbai,MecStore,Mec Sticker,274
19506,19-12-2017,Delhi,ExcelMart,Mec Mug,233
19507,19-12-2017,Delhi,ExcelMart,Mec Hat,370
19508,19-12-2017,Delhi,ExcelMart,Mec Sticker,121
19509,19-12-2017,Delhi,MecStore,Mec Mug,436
19510,19-12-2017,Delhi,MecStore,Mec Hat,663
19511,19-12-2017,Delhi,MecStore,Mec Sticker,189
19512,20-12-2017,Kerala,ExcelMart,Mec Mug,210
19513,20-12-2017,Kerala,ExcelMart,Mec Hat,331
19514,20-12-2017,Kerala,ExcelMart,Mec Sticker,90
19515,20-12-2017,Kerala,MecStore,Mec Mug,397
19516,20-12-2017,Kerala,MecStore,Mec Hat,592
19517,20-12-2017,Kerala,MecStore,Mec Sticker,182
19518,20-12-2017,Mumbai,ExcelMart,Mec Mug,359
19519,20-12-2017,Mumbai,ExcelMart,Mec Hat,528
19520,20-12-2017,Mumbai,ExcelMart,Mec Sticker,156
19521,20-12-2017,Mumbai,MecStore,Mec Mug,603
19522,20-12-2017,Mumbai,MecStore,Mec Hat,928
19523,20-12-2017,Mumbai,MecStore,Mec Sticker,284
19524,20-12-2017,Delhi,ExcelMart,Mec Mug,267
19525,20-12-2017,Delhi,ExcelMart,Mec Hat,402
19526,20-12-2017,Delhi,ExcelMart,Mec Sticker,112
19527,20-12-2017,Delhi,MecStore,Mec Mug,413
19528,20-12-2017,Delhi,MecStore,Mec Hat,620
19529,20-12-2017,Delhi,MecStore,Mec Sticker,208
19530,21-12-2017,Kerala,ExcelMart,Mec Mug,224
19531,21-12-2017,Kerala,ExcelMart,Mec Hat,343
19532,21-12-2017,Kerala,ExcelMart,Mec Sticker,103
19533,21-12-2017,Kerala,MecStore,Mec Mug,392
19534,21-12-2017,Kerala,MecStore,Mec Hat,566
19535,21-12-2017,Kerala,MecStore,Mec Sticker,176
19536,21-12-2017,Mumbai,ExcelMart,Mec Mug,369
19537,21-12-2017,Mumbai,ExcelMart,Mec Hat,554
19538,21-12-2017,Mumbai,ExcelMart,Mec Sticker,146
19539,21-12-2017,Mumbai,MecStore,Mec Mug,634
19540,21-12-2017,Mumbai,MecStore,Mec Hat,914
19541,21-12-2017,Mumbai,MecStore,Mec Sticker,285
19542,21-12-2017,Delhi,ExcelMart,Mec Mug,266
19543,21-12-2017,Delhi,ExcelMart,Mec Hat,421
19544,21-12-2017,Delhi,ExcelMart,Mec Sticker,124
19545,21-12-2017,Delhi,MecStore,Mec Mug,465
19546,21-12-2017,Delhi,MecStore,Mec Hat,661
19547,21-12-2017,Delhi,MecStore,Mec Sticker,196
19548,22-12-2017,Kerala,ExcelMart,Mec Mug,234
19549,22-12-2017,Kerala,ExcelMart,Mec Hat,341
19550,22-12-2017,Kerala,ExcelMart,Mec Sticker,104
19551,22-12-2017,Kerala,MecStore,Mec Mug,353
19552,22-12-2017,Kerala,MecStore,Mec Hat,640
19553,22-12-2017,Kerala,MecStore,Mec Sticker,151
19554,22-12-2017,Mumbai,ExcelMart,Mec Mug,378
19555,22-12-2017,Mumbai,ExcelMart,Mec Hat,553
19556,22-12-2017,Mumbai,ExcelMart,Mec Sticker,175
19557,22-12-2017,Mumbai,MecStore,Mec Mug,666
19558,22-12-2017,Mumbai,MecStore,Mec Hat,937
19559,22-12-2017,Mumbai,MecStore,Mec Sticker,297
19560,22-12-2017,Delhi,ExcelMart,Mec Mug,280
19561,22-12-2017,Delhi,ExcelMart,Mec Hat,330
19562,22-12-2017,Delhi,ExcelMart,Mec Sticker,122
19563,22-12-2017,Delhi,MecStore,Mec Mug,443
19564,22-12-2017,Delhi,MecStore,Mec Hat,715
19565,22-12-2017,Delhi,MecStore,Mec Sticker,202
19566,23-12-2017,Kerala,ExcelMart,Mec Mug,280
19567,23-12-2017,Kerala,ExcelMart,Mec Hat,403
19568,23-12-2017,Kerala,ExcelMart,Mec Sticker,109
19569,23-12-2017,Kerala,MecStore,Mec Mug,446
19570,23-12-2017,Kerala,MecStore,Mec Hat,732
19571,23-12-2017,Kerala,MecStore,Mec Sticker,202
19572,23-12-2017,Mumbai,ExcelMart,Mec Mug,446
19573,23-12-2017,Mumbai,ExcelMart,Mec Hat,614
19574,23-12-2017,Mumbai,ExcelMart,Mec Sticker,199
19575,23-12-2017,Mumbai,MecStore,Mec Mug,757
19576,23-12-2017,Mumbai,MecStore,Mec Hat,1178
19577,23-12-2017,Mumbai,MecStore,Mec Sticker,357
19578,23-12-2017,Delhi,ExcelMart,Mec Mug,328
19579,23-12-2017,Delhi,ExcelMart,Mec Hat,477
19580,23-12-2017,Delhi,ExcelMart,Mec Sticker,152
19581,23-12-2017,Delhi,MecStore,Mec Mug,562
19582,23-12-2017,Delhi,MecStore,Mec Hat,879
19583,23-12-2017,Delhi,MecStore,Mec Sticker,265
19584,24-12-2017,Kerala,ExcelMart,Mec Mug,274
19585,24-12-2017,Kerala,ExcelMart,Mec Hat,430
19586,24-12-2017,Kerala,ExcelMart,Mec Sticker,136
19587,24-12-2017,Kerala,MecStore,Mec Mug,449
19588,24-12-2017,Kerala,MecStore,Mec Hat,711
19589,24-12-2017,Kerala,MecStore,Mec Sticker,212
19590,24-12-2017,Mumbai,ExcelMart,Mec Mug,471
19591,24-12-2017,Mumbai,ExcelMart,Mec Hat,696
19592,24-12-2017,Mumbai,ExcelMart,Mec Sticker,192
19593,24-12-2017,Mumbai,MecStore,Mec Mug,819
19594,24-12-2017,Mumbai,MecStore,Mec Hat,1129
19595,24-12-2017,Mumbai,MecStore,Mec Sticker,344
19596,24-12-2017,Delhi,ExcelMart,Mec Mug,315
19597,24-12-2017,Delhi,ExcelMart,Mec Hat,498
19598,24-12-2017,Delhi,ExcelMart,Mec Sticker,141
19599,24-12-2017,Delhi,MecStore,Mec Mug,519
19600,24-12-2017,Delhi,MecStore,Mec Hat,783
19601,24-12-2017,Delhi,MecStore,Mec Sticker,257
19602,25-12-2017,Kerala,ExcelMart,Mec Mug,257
19603,25-12-2017,Kerala,ExcelMart,Mec Hat,352
19604,25-12-2017,Kerala,ExcelMart,Mec Sticker,104
19605,25-12-2017,Kerala,MecStore,Mec Mug,437
19606,25-12-2017,Kerala,MecStore,Mec Hat,693
19607,25-12-2017,Kerala,MecStore,Mec Sticker,186
19608,25-12-2017,Mumbai,ExcelMart,Mec Mug,366
19609,25-12-2017,Mumbai,ExcelMart,Mec Hat,561
19610,25-12-2017,Mumbai,ExcelMart,Mec Sticker,161
19611,25-12-2017,Mumbai,MecStore,Mec Mug,704
19612,25-12-2017,Mumbai,MecStore,Mec Hat,1088
19613,25-12-2017,Mumbai,MecStore,Mec Sticker,293
19614,25-12-2017,Delhi,ExcelMart,Mec Mug,324
19615,25-12-2017,Delhi,ExcelMart,Mec Hat,435
19616,25-12-2017,Delhi,ExcelMart,Mec Sticker,131
19617,25-12-2017,Delhi,MecStore,Mec Mug,510
19618,25-12-2017,Delhi,MecStore,Mec Hat,742
19619,25-12-2017,Delhi,MecStore,Mec Sticker,224
19620,26-12-2017,Kerala,ExcelMart,Mec Mug,300
19621,26-12-2017,Kerala,ExcelMart,Mec Hat,478
19622,26-12-2017,Kerala,ExcelMart,Mec Sticker,126
19623,26-12-2017,Kerala,MecStore,Mec Mug,543
19624,26-12-2017,Kerala,MecStore,Mec Hat,782
19625,26-12-2017,Kerala,MecStore,Mec Sticker,247
19626,26-12-2017,Mumbai,ExcelMart,Mec Mug,404
19627,26-12-2017,Mumbai,ExcelMart,Mec Hat,627
19628,26-12-2017,Mumbai,ExcelMart,Mec Sticker,181
19629,26-12-2017,Mumbai,MecStore,Mec Mug,760
19630,26-12-2017,Mumbai,MecStore,Mec Hat,1215
19631,26-12-2017,Mumbai,MecStore,Mec Sticker,330
19632,26-12-2017,Delhi,ExcelMart,Mec Mug,356
19633,26-12-2017,Delhi,ExcelMart,Mec Hat,493
19634,26-12-2017,Delhi,ExcelMart,Mec Sticker,157
19635,26-12-2017,Delhi,MecStore,Mec Mug,642
19636,26-12-2017,Delhi,MecStore,Mec Hat,863
19637,26-12-2017,Delhi,MecStore,Mec Sticker,285
19638,27-12-2017,Kerala,ExcelMart,Mec Mug,380
19639,27-12-2017,Kerala,ExcelMart,Mec Hat,570
19640,27-12-2017,Kerala,ExcelMart,Mec Sticker,158
19641,27-12-2017,Kerala,MecStore,Mec Mug,638
19642,27-12-2017,Kerala,MecStore,Mec Hat,1024
19643,27-12-2017,Kerala,MecStore,Mec Sticker,282
19644,27-12-2017,Mumbai,ExcelMart,Mec Mug,530
19645,27-12-2017,Mumbai,ExcelMart,Mec Hat,836
19646,27-12-2017,Mumbai,ExcelMart,Mec Sticker,244
19647,27-12-2017,Mumbai,MecStore,Mec Mug,1094
19648,27-12-2017,Mumbai,MecStore,Mec Hat,1610
19649,27-12-2017,Mumbai,MecStore,Mec Sticker,401
19650,27-12-2017,Delhi,ExcelMart,Mec Mug,439
19651,27-12-2017,Delhi,ExcelMart,Mec Hat,677
19652,27-12-2017,Delhi,ExcelMart,Mec Sticker,184
19653,27-12-2017,Delhi,MecStore,Mec Mug,675
19654,27-12-2017,Delhi,MecStore,Mec Hat,1161
19655,27-12-2017,Delhi,MecStore,Mec Sticker,321
19656,28-12-2017,Kerala,ExcelMart,Mec Mug,440
19657,28-12-2017,Kerala,ExcelMart,Mec Hat,685
19658,28-12-2017,Kerala,ExcelMart,Mec Sticker,218
19659,28-12-2017,Kerala,MecStore,Mec Mug,884
19660,28-12-2017,Kerala,MecStore,Mec Hat,1192
19661,28-12-2017,Kerala,MecStore,Mec Sticker,377
19662,28-12-2017,Mumbai,ExcelMart,Mec Mug,713
19663,28-12-2017,Mumbai,ExcelMart,Mec Hat,996
19664,28-12-2017,Mumbai,ExcelMart,Mec Sticker,309
19665,28-12-2017,Mumbai,MecStore,Mec Mug,1218
19666,28-12-2017,Mumbai,MecStore,Mec Hat,2019
19667,28-12-2017,Mumbai,MecStore,Mec Sticker,584
19668,28-12-2017,Delhi,ExcelMart,Mec Mug,556
19669,28-12-2017,Delhi,ExcelMart,Mec Hat,838
19670,28-12-2017,Delhi,ExcelMart,Mec Sticker,245
19671,28-12-2017,Delhi,MecStore,Mec Mug,979
19672,28-12-2017,Delhi,MecStore,Mec Hat,1430
19673,28-12-2017,Delhi,MecStore,Mec Sticker,448
19674,29-12-2017,Kerala,ExcelMart,Mec Mug,552
19675,29-12-2017,Kerala,ExcelMart,Mec Hat,855
19676,29-12-2017,Kerala,ExcelMart,Mec Sticker,248
19677,29-12-2017,Kerala,MecStore,Mec Mug,1028
19678,29-12-2017,Kerala,MecStore,Mec Hat,1552
19679,29-12-2017,Kerala,MecStore,Mec Sticker,415
19680,29-12-2017,Mumbai,ExcelMart,Mec Mug,871
19681,29-12-2017,Mumbai,ExcelMart,Mec Hat,1277
19682,29-12-2017,Mumbai,ExcelMart,Mec Sticker,393
19683,29-12-2017,Mumbai,MecStore,Mec Mug,1638
19684,29-12-2017,Mumbai,MecStore,Mec Hat,2184
19685,29-12-2017,Mumbai,MecStore,Mec Sticker,655
19686,29-12-2017,Delhi,ExcelMart,Mec Mug,680
19687,29-12-2017,Delhi,ExcelMart,Mec Hat,1038
19688,29-12-2017,Delhi,ExcelMart,Mec Sticker,283
19689,29-12-2017,Delhi,MecStore,Mec Mug,1047
19690,29-12-2017,Delhi,MecStore,Mec Hat,1660
19691,29-12-2017,Delhi,MecStore,Mec Sticker,497
19692,30-12-2017,Kerala,ExcelMart,Mec Mug,698
19693,30-12-2017,Kerala,ExcelMart,Mec Hat,1102
19694,30-12-2017,Kerala,ExcelMart,Mec Sticker,276
19695,30-12-2017,Kerala,MecStore,Mec Mug,1223
19696,30-12-2017,Kerala,MecStore,Mec Hat,1795
19697,30-12-2017,Kerala,MecStore,Mec Sticker,517
19698,30-12-2017,Mumbai,ExcelMart,Mec Mug,1020
19699,30-12-2017,Mumbai,ExcelMart,Mec Hat,1619
19700,30-12-2017,Mumbai,ExcelMart,Mec Sticker,420
19701,30-12-2017,Mumbai,MecStore,Mec Mug,1715
19702,30-12-2017,Mumbai,MecStore,Mec Hat,2807
19703,30-12-2017,Mumbai,MecStore,Mec Sticker,807
19704,30-12-2017,Delhi,ExcelMart,Mec Mug,704
19705,30-12-2017,Delhi,ExcelMart,Mec Hat,1207
19706,30-12-2017,Delhi,ExcelMart,Mec Sticker,356
19707,30-12-2017,Delhi,MecStore,Mec Mug,1388
19708,30-12-2017,Delhi,MecStore,Mec Hat,1956
19709,30-12-2017,Delhi,MecStore,Mec Sticker,637
19710,31-12-2017,Kerala,ExcelMart,Mec Mug,580
19711,31-12-2017,Kerala,ExcelMart,Mec Hat,908
19712,31-12-2017,Kerala,ExcelMart,Mec Sticker,269
19713,31-12-2017,Kerala,MecStore,Mec Mug,978
19714,31-12-2017,Kerala,MecStore,Mec Hat,1512
19715,31-12-2017,Kerala,MecStore,Mec Sticker,436
19716,31-12-2017,Mumbai,ExcelMart,Mec Mug,828
19717,31-12-2017,Mumbai,ExcelMart,Mec Hat,1438
19718,31-12-2017,Mumbai,ExcelMart,Mec Sticker,409
19719,31-12-2017,Mumbai,MecStore,Mec Mug,1544
19720,31-12-2017,Mumbai,MecStore,Mec Hat,2514
19721,31-12-2017,Mumbai,MecStore,Mec Sticker,700
19722,31-12-2017,Delhi,ExcelMart,Mec Mug,662
19723,31-12-2017,Delhi,ExcelMart,Mec Hat,1037
19724,31-12-2017,Delhi,ExcelMart,Mec Sticker,290
19725,31-12-2017,Delhi,MecStore,Mec Mug,1188
19726,31-12-2017,Delhi,MecStore,Mec Hat,1781
19727,31-12-2017,Delhi,MecStore,Mec Sticker,530
19728,01-01-2018,Kerala,ExcelMart,Mec Mug,405
19729,01-01-2018,Kerala,ExcelMart,Mec Hat,621
19730,01-01-2018,Kerala,ExcelMart,Mec Sticker,176
19731,01-01-2018,Kerala,MecStore,Mec Mug,714
19732,01-01-2018,Kerala,MecStore,Mec Hat,1043
19733,01-01-2018,Kerala,MecStore,Mec Sticker,315
19734,01-01-2018,Mumbai,ExcelMart,Mec Mug,645
19735,01-01-2018,Mumbai,ExcelMart,Mec Hat,991
19736,01-01-2018,Mumbai,ExcelMart,Mec Sticker,297
19737,01-01-2018,Mumbai,MecStore,Mec Mug,1152
19738,01-01-2018,Mumbai,MecStore,Mec Hat,1706
19739,01-01-2018,Mumbai,MecStore,Mec Sticker,519
19740,01-01-2018,Delhi,ExcelMart,Mec Mug,418
19741,01-01-2018,Delhi,ExcelMart,Mec Hat,657
19742,01-01-2018,Delhi,ExcelMart,Mec Sticker,199
19743,01-01-2018,Delhi,MecStore,Mec Mug,796
19744,01-01-2018,Delhi,MecStore,Mec Hat,1252
19745,01-01-2018,Delhi,MecStore,Mec Sticker,349
19746,02-01-2018,Kerala,ExcelMart,Mec Mug,341
19747,02-01-2018,Kerala,ExcelMart,Mec Hat,512
19748,02-01-2018,Kerala,ExcelMart,Mec Sticker,142
19749,02-01-2018,Kerala,MecStore,Mec Mug,535
19750,02-01-2018,Kerala,MecStore,Mec Hat,886
19751,02-01-2018,Kerala,MecStore,Mec Sticker,269
19752,02-01-2018,Mumbai,ExcelMart,Mec Mug,530
19753,02-01-2018,Mumbai,ExcelMart,Mec Hat,738
19754,02-01-2018,Mumbai,ExcelMart,Mec Sticker,214
19755,02-01-2018,Mumbai,MecStore,Mec Mug,863
19756,02-01-2018,Mumbai,MecStore,Mec Hat,1361
19757,02-01-2018,Mumbai,MecStore,Mec Sticker,405
19758,02-01-2018,Delhi,ExcelMart,Mec Mug,380
19759,02-01-2018,Delhi,ExcelMart,Mec Hat,542
19760,02-01-2018,Delhi,ExcelMart,Mec Sticker,170
19761,02-01-2018,Delhi,MecStore,Mec Mug,697
19762,02-01-2018,Delhi,MecStore,Mec Hat,988
19763,02-01-2018,Delhi,MecStore,Mec Sticker,285
19764,03-01-2018,Kerala,ExcelMart,Mec Mug,278
19765,03-01-2018,Kerala,ExcelMart,Mec Hat,449
19766,03-01-2018,Kerala,ExcelMart,Mec Sticker,135
19767,03-01-2018,Kerala,MecStore,Mec Mug,542
19768,03-01-2018,Kerala,MecStore,Mec Hat,724
19769,03-01-2018,Kerala,MecStore,Mec Sticker,213
19770,03-01-2018,Mumbai,ExcelMart,Mec Mug,462
19771,03-01-2018,Mumbai,ExcelMart,Mec Hat,720
19772,03-01-2018,Mumbai,ExcelMart,Mec Sticker,197
19773,03-01-2018,Mumbai,MecStore,Mec Mug,756
19774,03-01-2018,Mumbai,MecStore,Mec Hat,1257
19775,03-01-2018,Mumbai,MecStore,Mec Sticker,362
19776,03-01-2018,Delhi,ExcelMart,Mec Mug,334
19777,03-01-2018,Delhi,ExcelMart,Mec Hat,551
19778,03-01-2018,Delhi,ExcelMart,Mec Sticker,162
19779,03-01-2018,Delhi,MecStore,Mec Mug,575
19780,03-01-2018,Delhi,MecStore,Mec Hat,890
19781,03-01-2018,Delhi,MecStore,Mec Sticker,247
19782,04-01-2018,Kerala,ExcelMart,Mec Mug,279
19783,04-01-2018,Kerala,ExcelMart,Mec Hat,420
19784,04-01-2018,Kerala,ExcelMart,Mec Sticker,108
19785,04-01-2018,Kerala,MecStore,Mec Mug,520
19786,04-01-2018,Kerala,MecStore,Mec Hat,696
19787,04-01-2018,Kerala,MecStore,Mec Sticker,189
19788,04-01-2018,Mumbai,ExcelMart,Mec Mug,437
19789,04-01-2018,Mumbai,ExcelMart,Mec Hat,688
19790,04-01-2018,Mumbai,ExcelMart,Mec Sticker,203
19791,04-01-2018,Mumbai,MecStore,Mec Mug,740
19792,04-01-2018,Mumbai,MecStore,Mec Hat,1272
19793,04-01-2018,Mumbai,MecStore,Mec Sticker,331
19794,04-01-2018,Delhi,ExcelMart,Mec Mug,318
19795,04-01-2018,Delhi,ExcelMart,Mec Hat,553
19796,04-01-2018,Delhi,ExcelMart,Mec Sticker,155
19797,04-01-2018,Delhi,MecStore,Mec Mug,548
19798,04-01-2018,Delhi,MecStore,Mec Hat,935
19799,04-01-2018,Delhi,MecStore,Mec Sticker,241
19800,05-01-2018,Kerala,ExcelMart,Mec Mug,288
19801,05-01-2018,Kerala,ExcelMart,Mec Hat,415
19802,05-01-2018,Kerala,ExcelMart,Mec Sticker,129
19803,05-01-2018,Kerala,MecStore,Mec Mug,488
19804,05-01-2018,Kerala,MecStore,Mec Hat,755
19805,05-01-2018,Kerala,MecStore,Mec Sticker,210
19806,05-01-2018,Mumbai,ExcelMart,Mec Mug,447
19807,05-01-2018,Mumbai,ExcelMart,Mec Hat,735
19808,05-01-2018,Mumbai,ExcelMart,Mec Sticker,214
19809,05-01-2018,Mumbai,MecStore,Mec Mug,811
19810,05-01-2018,Mumbai,MecStore,Mec Hat,1472
19811,05-01-2018,Mumbai,MecStore,Mec Sticker,368
19812,05-01-2018,Delhi,ExcelMart,Mec Mug,336
19813,05-01-2018,Delhi,ExcelMart,Mec Hat,519
19814,05-01-2018,Delhi,ExcelMart,Mec Sticker,143
19815,05-01-2018,Delhi,MecStore,Mec Mug,634
19816,05-01-2018,Delhi,MecStore,Mec Hat,915
19817,05-01-2018,Delhi,MecStore,Mec Sticker,291
19818,06-01-2018,Kerala,ExcelMart,Mec Mug,325
19819,06-01-2018,Kerala,ExcelMart,Mec Hat,525
19820,06-01-2018,Kerala,ExcelMart,Mec Sticker,148
19821,06-01-2018,Kerala,MecStore,Mec Mug,551
19822,06-01-2018,Kerala,MecStore,Mec Hat,942
19823,06-01-2018,Kerala,MecStore,Mec Sticker,268
19824,06-01-2018,Mumbai,ExcelMart,Mec Mug,554
19825,06-01-2018,Mumbai,ExcelMart,Mec Hat,916
19826,06-01-2018,Mumbai,ExcelMart,Mec Sticker,260
19827,06-01-2018,Mumbai,MecStore,Mec Mug,949
19828,06-01-2018,Mumbai,MecStore,Mec Hat,1486
19829,06-01-2018,Mumbai,MecStore,Mec Sticker,401
19830,06-01-2018,Delhi,ExcelMart,Mec Mug,389
19831,06-01-2018,Delhi,ExcelMart,Mec Hat,652
19832,06-01-2018,Delhi,ExcelMart,Mec Sticker,204
19833,06-01-2018,Delhi,MecStore,Mec Mug,684
19834,06-01-2018,Delhi,MecStore,Mec Hat,1076
